cell_id,block_id,dataset,backbone,plugin,pred_len,seed,val_order,perm_source,condition,assoc_rho_best,assoc_rho_best_feature,assoc_rho_fstd,assoc_abs_rho_mean,assoc_z_fstd,assoc_p_fstd,decile_ratio_fstd,n,rho_f_std,rho_f_range,rho_f_absdiff,rho_f_slope,rho_f_acf1,rho_f_drift,rho_f_spec_ent,rho_f_cross_corr,rho_f_last_dev,rho_f_kurtosis,spearman_test,r2_test,spearman_holdout,n_val,n_test
DLinear_ETTm1_h96_fredf_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,fredf,96,2023,shuffled,observed,defect,-0.021148941334263257,f_absdiff,-0.012533140465297358,0.011146931551007513,-1.3395810777100852,0.18038157903119423,1.083463284606058,11425,-0.012533140465297358,-0.01535142074066702,-0.021148941334263257,-3.3410706365308583e-06,0.013583932293937073,0.003911244004606064,0.021098621840474795,0.013280005772354256,-0.0019461033104145734,-0.008612564677424193,0.025974026972144494,-0.02453426510736567,0.01676234059380747,11425,11425
DLinear_ETTm1_h96_fredf_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,fredf,96,2023,shuffled,observed,control,-0.010014051551111921,f_last_dev,-0.0006798168473274603,0.004474862834364721,-0.07266094140649891,0.9420759305963724,0.9819594247925574,11425,-0.0006798168473274603,-0.0032182570996738945,-0.0033899908179090103,2.8338762951200795e-05,0.002393013891524945,-0.005053742668068596,-0.008670175162931502,-0.005489149997170405,-0.010014051551111921,-0.0058120915449782675,0.03233071996768715,-0.030437691503168107,-0.0006791254139733336,11425,11425
DLinear_ETTm1_h96_none_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,deterministic,simulated,index,0.31316553999572544,f_range,0.27121120266288595,0.13597573012364725,28.987897818280562,9.349061180030893e-185,1.6128907706475974,11425,0.27121120266288595,0.31316553999572544,0.24106860982068679,0.0068603884798514175,0.037834868993006636,0.031869653014504076,0.06947884256181203,0.11807990495230072,0.03734723402252588,0.2328410567331735,0.3292664610304642,0.06552352549962215,0.22398474289667716,11425,11425
DLinear_ETTm1_h96_none_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,deterministic,simulated,defect,0.016207276194714855,f_std,0.016207276194714855,0.009202881042199663,1.7322841447262138,0.0832229835509112,1.0371942743951057,11425,0.016207276194714855,0.013855994601474882,0.014285847682716,-0.009608979866351106,0.003638052355587585,-0.004635209924229857,-0.008520546225985397,-0.007682071299028533,-0.0096960942146349,-0.003898738057273533,0.03329944415966139,-0.02666474122986351,0.007498211167132188,11425,11425
DLinear_ETTm1_h96_none_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,deterministic,simulated,control,0.021222273213717856,f_kurtosis,-0.01714845734200063,0.00946414843098591,-1.832880516329361,0.06682034182645687,0.9981571619721623,11425,-0.01714845734200063,-0.010199320136540943,-0.006555594828173967,-0.002315478309040834,0.00462724589450876,0.0007105348945056504,0.01724104880059868,0.007271103831343346,0.007350427059428454,0.021222273213717856,-0.039919658464254305,-0.041624279758733174,-0.00862503201245702,11425,11425
DLinear_ETTm1_h96_none_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,shuffled,observed,index,0.31361094036032133,f_range,0.2720688397233959,0.13585364073559514,29.07956473775562,6.509603212768315e-186,1.6121625776810875,11425,0.2720688397233959,0.31361094036032133,0.24077885305023317,0.0024970047724240433,0.03956577154696866,0.033179395105562996,0.069804007647657,0.11886817821151432,0.03667734585955227,0.23148607107832173,0.32544632034748433,0.06467190361873099,0.2674077267747183,11425,11425
DLinear_ETTm1_h96_none_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,shuffled,observed,defect,-0.008797543286786098,f_kurtosis,-0.005232306806347528,0.004613242770128144,-0.5592452434379175,0.5759943595547662,0.9312969912725787,11425,-0.005232306806347528,-0.006763518370303896,-0.0030553295162502585,-0.0032001266485886092,-0.004477488026786952,-0.0006487701326158897,-0.008740033412270665,-0.0026893544813138505,-0.0025279570200176875,-0.008797543286786098,0.021447772457363186,-0.034942158806405166,-0.002536673227057507,11425,11425
DLinear_ETTm1_h96_none_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2021,shuffled,observed,control,0.021164242104158522,f_kurtosis,-0.016914322375426918,0.009361816254963734,-1.8078554420695723,0.07062900220893377,0.9983856448823196,11425,-0.016914322375426918,-0.0099683221112755,-0.006347584577367771,-0.002436961915374245,0.004649450087572733,0.0006998542106833296,0.01707865761184722,0.007351072228067418,0.007007695327863685,0.021164242104158522,-0.0227126298557998,-0.038454100280390424,-0.0027977108258692754,11425,11425
DLinear_ETTm1_h96_none_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,deterministic,simulated,index,0.31211395495155503,f_range,0.26745648747070966,0.13936899514478968,28.586582167382318,9.865343381022275e-180,1.6003450849930456,11425,0.26745648747070966,0.31211395495155503,0.2444107295141346,0.005422318743486855,0.04443054609967817,0.03649837233896672,0.0779425851357147,0.12608093953051655,0.04230231165576263,0.23703170600737192,0.31397274161750177,0.05070669449835041,0.24574668743917835,11425,11425
DLinear_ETTm1_h96_none_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,deterministic,simulated,defect,-0.014866900803338285,f_cross_corr,-0.0055320579130164645,0.00587334481916709,-0.5912835750618373,0.554330432902788,1.0125923332243585,11425,-0.0055320579130164645,-0.0066460124908208915,-0.001828181183308019,0.007086763659696497,0.0020437341837690887,-0.0012735785973157377,-0.005712795193750387,-0.014866900803338285,-0.010380506666586875,-0.0033629175000686605,0.037951336372549924,-0.02736851931258455,0.00030689491967398095,11425,11425
DLinear_ETTm1_h96_none_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,deterministic,simulated,control,0.02681540000141087,f_range,0.02434543180286657,0.011481322031682603,2.602115556121123,0.00926506279156978,1.0237920752099345,11425,0.02434543180286657,0.02681540000141087,0.009885453592481318,0.0007440145280716224,0.012894468260650424,0.0018294778774326258,-0.025115416918417777,-0.0014394355468209119,0.007793574095067799,0.003950547693606119,-0.028690527974534297,-0.03748339780805954,0.014787999567762966,11425,11425
DLinear_ETTm1_h96_none_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,shuffled,observed,index,0.312833054922421,f_range,0.2682849722273829,0.13872485555421687,28.67513319785099,7.7930766769363e-181,1.5994519672723422,11425,0.2682849722273829,0.312833054922421,0.24483458710066916,0.0075764110455347885,0.04235209214350984,0.03293013213745894,0.07551696894741713,0.12338647171329724,0.04237959865426677,0.23715426665021097,0.3145976974389458,0.05586058403255911,0.24554103649158426,11425,11425
DLinear_ETTm1_h96_none_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,shuffled,observed,defect,-0.011023826814194634,f_slope,-0.0007691802012847784,0.005708478478551195,-0.08221237493055394,0.9344778329873638,0.9789919704454898,11425,-0.0007691802012847784,-0.004837334979673197,-0.005005701723068767,-0.011023826814194634,0.009657415163328017,-0.0026282586577904684,-0.004626579209301341,0.004936918552250997,-0.007601254371800375,-0.005998315112819372,0.06689674681888498,-0.018756932577883134,0.0038738240541714535,11425,11425
DLinear_ETTm1_h96_none_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2022,shuffled,observed,control,0.026914395660399205,f_range,0.024424947614198934,0.011498273532955483,2.6106144536268623,0.009037972308474017,1.0238439691526,11425,0.024424947614198934,0.026914395660399205,0.010020959230827001,0.0006454262778439635,0.012686442870097712,0.00151535593855352,-0.02518004585674133,-0.0017450952907815682,0.007795576395840953,0.004054490194270639,0.0031830090708678312,-0.03197371452010578,0.01729950701863312,11425,11425
DLinear_ETTm1_h96_none_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,deterministic,simulated,index,0.3133941458949983,f_range,0.27140155767042734,0.13589834785969773,29.00824355420013,5.178880309674235e-185,1.610768031137698,11425,0.27140155767042734,0.3133941458949983,0.24114067368790768,0.0074313980710443706,0.038437871700177845,0.03342045336205132,0.06896922142084355,0.11792152640756998,0.03492987556535127,0.23193675481660553,0.32538421588716493,0.059164216400954706,0.24990115815167183,11425,11425
DLinear_ETTm1_h96_none_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,deterministic,simulated,defect,-0.02400265886087409,f_absdiff,-0.0014017470485576092,0.010858384275075673,-0.14982308920760845,0.8809041924127576,1.0019911625104863,11425,-0.0014017470485576092,-0.009090378500075533,-0.02400265886087409,-0.004467926347960284,0.018296183272421697,0.0030620695608850747,-0.016313865843242938,0.006131915741890047,-0.00522662123696693,-0.020590476337882503,0.08349957836020053,-0.006713564774928349,0.010549898882309434,11425,11425
DLinear_ETTm1_h96_none_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,deterministic,simulated,control,-0.009745999545677337,f_last_dev,0.001000901532659264,0.003980046432891022,0.1069794723448479,0.9148052649807198,0.9873167971948877,11425,0.001000901532659264,-0.0009370626142232018,-0.0016697322511336663,7.756459452392874e-06,0.0039679173421961755,-0.00432867064620744,-0.00868102050040205,-0.004005986818982136,-0.009745999545677337,-0.005455416617976554,0.042336675111243886,-0.031073536172646632,0.0003306630179479968,11425,11425
DLinear_ETTm1_h96_none_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,shuffled,observed,index,0.31261773631209344,f_range,0.26793984690368045,0.1387348921331793,28.6382451286276,2.245716670387685e-180,1.5998316720784558,11425,0.26793984690368045,0.31261773631209344,0.24461018817382865,0.007382874901080581,0.04239271170557553,0.03333182240582312,0.07585853522867568,0.12361544061882251,0.04223162151994298,0.23736814356227015,0.3163166234407322,0.05634986618324589,0.24057488139014205,11425,11425
DLinear_ETTm1_h96_none_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,shuffled,observed,defect,-0.01129287675994684,f_range,-0.011069388556242747,0.006630895461138225,-1.183130715946343,0.23675734620869837,0.9425436517104498,11425,-0.011069388556242747,-0.01129287675994684,0.005656431565807699,-0.006135736140649359,-0.0066199896626322995,-0.001336360272898149,0.008899602640872176,0.0019562455678015646,0.007019751928619394,-0.006322571515912019,0.11144577755198609,0.0018691294764938693,0.009292250432374048,11425,11425
DLinear_ETTm1_h96_none_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,none,96,2023,shuffled,observed,control,-0.00987786706899811,f_last_dev,0.0012076811036578492,0.004163705006284543,0.12908071674833047,0.8972937801533817,0.9871547803192781,11425,0.0012076811036578492,-0.0009743482932421364,-0.0014807560527550034,-0.00029601714849271073,0.003704791729146094,-0.004284396465325998,-0.009284178466843894,-0.00427901033012394,-0.00987786706899811,-0.0062480034042597,0.033614939387788104,-0.034152370627502426,0.004204896537303249,11425,11425
DLinear_ETTm1_h96_revin_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,deterministic,simulated,index,0.28377470900127016,f_range,0.23287364861618962,0.14173916399178318,24.890260669088708,9.485307604143712e-137,1.4480282326266414,11425,0.23287364861618962,0.28377470900127016,0.22884941047784912,0.02011547779435303,0.05920003997423426,0.038926697367417225,0.10624440378267383,0.13684832015216078,0.05826846788418266,0.2522904648675014,0.3041384465417785,0.06054460108558335,0.2102683794247153,11425,11425
DLinear_ETTm1_h96_revin_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,deterministic,simulated,defect,0.012338339744768115,f_kurtosis,-0.003452558695183284,0.004799212682233887,-0.3690202236667598,0.7121126506745159,1.0190011879185152,11425,-0.003452558695183284,-0.0019710734426614225,0.0025931157107190682,-0.00030720512241000147,0.0005857021105635763,0.008760791015041411,0.004676476690892578,0.0072692710845078945,0.006037593205591525,0.012338339744768115,-0.08312633781438138,-0.056423331325215376,0.0012770114993546726,11425,11425
DLinear_ETTm1_h96_revin_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,deterministic,simulated,control,0.01915174156171842,f_kurtosis,-0.016918649392381458,0.009393984726122125,-1.8083179271148235,0.07055703330327268,1.0004812196240613,11425,-0.016918649392381458,-0.01112927740209034,-0.006966707874995423,-0.005068910653122825,0.0028456535097701463,7.078995351676782e-05,0.015237558346252445,0.006636913066723938,0.009913645500649488,0.01915174156171842,-0.013005529441771847,-0.028010380440121496,-0.013896903434990485,11425,11425
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,shuffled,observed,index,0.28373081598154254,f_range,0.23268906442676043,0.1417235371912354,24.870531736177725,1.5508652755214073e-136,1.4448216059811767,11425,0.23268906442676043,0.28373081598154254,0.22890033463322682,0.015483196081645821,0.06034734610921757,0.03914163550671053,0.10765087759123489,0.1383068262464838,0.058677885032692084,0.2523073903028396,0.3091084844291433,0.065768808757381,0.2608569544046578,11425,11425
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,shuffled,observed,defect,-0.009147930565292213,f_kurtosis,-0.006166342090574323,0.005057016391018784,-0.6590778429470534,0.5098457830183859,0.9303845390801828,11425,-0.006166342090574323,-0.007872295188077076,-0.003550036353186567,-0.0017949616642035278,-0.004896860538341109,-0.004141703543995282,-0.007141297308850008,-0.004621891796901137,-0.0012368448607666003,-0.009147930565292213,-0.005070781229482071,-0.04064721609600652,-0.010877394297062271,11425,11425
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2021,shuffled,observed,control,0.019150093576969045,f_kurtosis,-0.016692998547698394,0.009286315736256646,-1.7841996622199476,0.07439122719149113,1.0011314945295824,11425,-0.016692998547698394,-0.010930925768801225,-0.006715130297244434,-0.005232678977849857,0.002706635464388533,-0.00017495900231562542,0.01502888154694931,0.0066069617361756445,0.00962389244417439,0.019150093576969045,-0.012024150998533682,-0.026762768544574156,-0.006095302251166252,11425,11425
DLinear_ETTm1_h96_revin_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,deterministic,simulated,index,0.2832998506535381,f_range,0.23187287511707022,0.14208468127412296,24.783294881367265,1.3573744080976823e-135,1.4520517299861881,11425,0.23187287511707022,0.2832998506535381,0.2286670924981966,0.018186977407622557,0.06006978422104742,0.04107197852560989,0.10847460541076226,0.13892217351055908,0.057619441994296985,0.2526620334025267,0.3024712407057082,0.04057794718544527,0.28043462095654226,11425,11425
DLinear_ETTm1_h96_revin_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,deterministic,simulated,defect,0.013635963437165595,f_kurtosis,-0.011934253551687552,0.006406237401364835,-1.275570179613057,0.2021075011220962,0.970551720699765,11425,-0.011934253551687552,-0.010088953839895087,-0.008009389093045582,0.004990865784975636,-0.007693768550521482,-0.0012517437433507107,-0.0004708714725439673,0.005748803146573509,-0.00023776139388922814,0.013635963437165595,-0.11737507783525938,-0.09350288188636302,0.013819074468762738,11425,11425
DLinear_ETTm1_h96_revin_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,deterministic,simulated,control,-0.02656466580945842,f_spec_ent,0.022594619295218905,0.011602563301776562,2.41498326375139,0.015735932717792,1.0230305214772373,11425,0.022594619295218905,0.025095640989692504,0.010542467708082395,-0.0009118683147661105,0.01168743642126152,0.001708364825234129,-0.02656466580945842,-0.004852992879962969,0.007982143803085375,0.00408543297100328,-0.029161273285948457,-0.03481879526858722,0.02078067500311856,11425,11425
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,shuffled,observed,index,0.2850970933506128,f_range,0.2347749478013761,0.1413755004309638,25.093477446128237,5.859367185004301e-139,1.4473099545417527,11425,0.2347749478013761,0.2850970933506128,0.2300275026186554,0.019343895444509963,0.058825479084482116,0.03618259608256303,0.10421191464778588,0.1352848653014354,0.059265285552366306,0.25074142442585134,0.3091974924936676,0.05642775014000001,0.2494358837436818,11425,11425
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,shuffled,observed,defect,-0.010876018099680501,f_drift,0.0033715194041089524,0.004473651680223331,0.3603584919024985,0.7185790630197639,0.9772916119356205,11425,0.0033715194041089524,-0.00280520974716608,-0.00427367853782481,0.004006615343243789,-0.004466711886113204,-0.010876018099680501,0.005820733827007497,0.001977244838279547,0.001945745200339328,-0.005193039918469601,0.009285579331526378,-0.026307336482212396,0.013073155838259045,11425,11425
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2022,shuffled,observed,control,-0.026603909575538088,f_spec_ent,0.02295836176776052,0.011682680495070258,2.4538611918114315,0.014133152498786276,1.0226315623020983,11425,0.02295836176776052,0.025434381753830507,0.010819752596106144,-0.0010760789452309333,0.011637834467329876,0.0015554057328416005,-0.026603909575538088,-0.0047892640265734384,0.007955988433830342,0.003995827651661141,-0.009263314103700074,-0.026953153999610402,0.014409146567594663,11425,11425
DLinear_ETTm1_h96_revin_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,deterministic,simulated,index,0.28514639678495723,f_range,0.23448259956039055,0.14146466121250267,25.062230355839063,1.2844216678727606e-138,1.450253883856053,11425,0.23448259956039055,0.28514639678495723,0.22956942988734705,0.018247656087122144,0.05927411746006892,0.03752655855317653,0.10516730317580335,0.13562928398630822,0.05823250841177581,0.2513707582180769,0.31064293348333744,0.05218559510024834,0.23487323325284948,11425,11425
DLinear_ETTm1_h96_revin_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,deterministic,simulated,defect,0.015706498899083397,f_acf1,0.004135519229937076,0.007954899852207816,0.4420171721739698,0.6584767796526731,0.9796983669736238,11425,0.004135519229937076,-0.0010245030346902925,-0.0065496303674728385,-0.01226354815071301,0.015706498899083397,0.004686642194903466,0.0014684777277976038,0.01433612088002308,0.008350449995413074,-0.011027608042044317,0.02503031229511084,-0.027779747508012376,0.019648478109563224,11425,11425
DLinear_ETTm1_h96_revin_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,deterministic,simulated,control,-0.010749538385057942,f_spec_ent,0.0016352520867009856,0.00432697188088303,0.17478083475533757,0.8612518481725919,0.9852568730043081,11425,0.0016352520867009856,-0.0006438062909549963,-0.001264067262050876,-0.0014302439393366912,0.00392454730588583,-0.0024838563722387936,-0.010749538385057942,-0.004465668744464744,-0.009282997438458934,-0.007389740983680516,0.04612777881373836,-0.02299281373074802,-0.001490377887080327,11425,11425
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,shuffled,observed,index,0.2847851871267993,f_range,0.23391437762753534,0.14159994790697755,25.001497026367463,5.888466085360826e-138,1.450396715261063,11425,0.23391437762753534,0.2847851871267993,0.2292249206739852,0.01859188825288007,0.059521957241669136,0.03774735979430198,0.10587343280856436,0.13618376321034847,0.05834953325029048,0.25180705908340095,0.3209913693435868,0.07019289314602217,0.25128627876671317,11425,11425
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,shuffled,observed,defect,-0.011066827632217382,f_drift,0.0001707725353548445,0.0035068415084676834,0.018252700317796897,0.9854372608509148,0.9403197676424268,11425,0.0001707725353548445,-0.0018184310622923671,-0.003205361431170901,-0.00142979915526551,-0.009172895926370833,-0.011066827632217382,-0.0017764720168722333,-0.0017757113834472947,0.0009992228099195213,0.0036529211317659497,0.003901356987309381,-0.023935048376551027,-0.0027798741800320378,11425,11425
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,revin,96,2023,shuffled,observed,control,-0.010708949721823327,f_spec_ent,0.0015706278434269754,0.004323461700456518,0.16787359441195382,0.8666827239023387,0.9851567593331898,11425,0.0015706278434269754,-0.0007080932571518667,-0.001311764520520265,-0.0013818108471157669,0.0039041465257400785,-0.0025601875511422475,-0.010708949721823327,-0.0044718625011556275,-0.009262545940590386,-0.007354628295898649,0.030427569550473627,-0.03356830121978005,0.0008190629709479638,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,deterministic,simulated,index,0.3598441168170341,f_range,0.3377102768819192,0.14361243366418677,36.0955259307803,2.6658662708828845e-285,1.653821629118782,11425,0.3377102768819192,0.3598441168170341,0.26030489675167573,0.06577043405996731,0.07293523992031918,0.016744571964224353,0.003265323001435558,0.10296509983368915,0.03753824104685141,0.1790461363647518,0.3974326675910061,0.1677690547787315,0.3402505746081494,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,deterministic,simulated,defect,-0.020908494531200916,f_absdiff,-0.0019623969430196462,0.0073313394639465705,-0.20974709563848046,0.8338650660204973,0.9748010294750241,11425,-0.0019623969430196462,-0.006871906354397126,-0.020908494531200916,0.00033275661419185473,0.0021957548449973575,0.0027487670036684167,-0.017923410382362507,-0.003104297027648897,0.008507417016771192,-0.008758193921207795,0.013249952054887885,-0.014577545518940749,0.00181029821794506,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,deterministic,simulated,control,0.01868175248815006,f_spec_ent,-0.015412445391596055,0.009140488481322404,-1.6473301536026654,0.09949020323706993,0.995152169626149,11425,-0.015412445391596055,-0.010963107103179178,-0.007043871302074087,-0.0032291337705060447,0.0064985285586486585,-0.0008544335310331627,0.01868175248815006,0.009071702793343295,0.009004132636073449,0.010645777238620058,-0.04279686217766153,-0.023576124284777178,-0.021059956415274906,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,shuffled,observed,index,0.35994300696248205,f_range,0.3378594274979348,0.14362760834922952,36.11146761303436,1.4986095410722733e-285,1.6538885792028908,11425,0.3378594274979348,0.35994300696248205,0.2603834011865602,0.06566441795776583,0.07301156969939625,0.016758151304397163,0.0031955140134357425,0.10299713118760581,0.03757214721897952,0.17889131646373765,0.39828284976017,0.1704028959892473,0.3347197207237241,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,shuffled,observed,defect,-0.013020770925942792,f_spec_ent,0.008880525450537002,0.007412632916262629,0.9491782116861444,0.34252998113610666,1.0227796734265764,11425,0.008880525450537002,0.007149609412187823,0.00726437941334491,-0.003487559619711121,0.0043276154949863505,0.006027390643061076,-0.013020770925942792,-0.00503474259640594,-0.011460284213163236,0.007473451393286029,-0.08096563031924733,-0.03323979469507399,-0.0033323455175911223,11425,11425
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2021,shuffled,observed,control,0.018678317799375593,f_spec_ent,-0.015410967029357327,0.009134505482557833,-1.6471721416433738,0.09952266819205352,0.9951588015363649,11425,-0.015410967029357327,-0.010976234932444621,-0.00704474845836981,-0.0032390481802741147,0.006487500671942546,-0.0008515396142017884,0.018678317799375593,0.009067073485599354,0.008979756712924478,0.010609867941088709,-0.05905952306871137,-0.025470481549967117,-0.01522677427576822,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,deterministic,simulated,index,0.35984846374873886,f_range,0.3377065734606393,0.14366241477608982,36.09513009758246,2.7042584607562353e-285,1.653784489101173,11425,0.3377065734606393,0.35984846374873886,0.26035788371879554,0.06613226397134703,0.07283081759259392,0.016796380465970626,0.0032435818059267808,0.10296009722383749,0.03764158750742611,0.1791064982656228,0.3921349271350497,0.17167699317468632,0.3310765856148421,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,deterministic,simulated,defect,-0.014860824873235635,f_drift,-0.006645842113519074,0.007671690506698539,-0.7103282984316038,0.47750057529832,0.9780659848329337,11425,-0.006645842113519074,-0.006788990257091213,-0.004616700116090642,-0.004735839489148282,-0.008422398667986821,-0.014860824873235635,0.005076058954367973,-0.01182358532532012,-0.002334170018693433,0.0114124952515322,-0.05521208660251917,-0.026685248261545835,-0.0018693055249448859,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,deterministic,simulated,control,-0.028156845821680626,f_spec_ent,0.02254393458221899,0.01182236081447453,2.4095659238075946,0.015971510317815216,1.0274879289734191,11425,0.02254393458221899,0.023940174944967856,0.00852060181593127,-0.002268887056278003,0.012725497826532681,0.0004095554053830204,-0.028156845821680626,-0.006751617610458358,0.011490351000348186,0.0014161420809462842,0.04066865791405254,-0.0045476740431147356,0.012089287316572977,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,shuffled,observed,index,0.359850049840765,f_range,0.33775831888437735,0.14360660574545478,36.10066080959271,2.214502325034922e-285,1.653489240445184,11425,0.33775831888437735,0.359850049840765,0.2603332527700458,0.06603646790863603,0.07284086720526439,0.016575449055051147,0.0031294487762625694,0.10281946731474824,0.03768845022838409,0.17903428547101305,0.39787201292375385,0.16666431981552432,0.34242515363765386,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,shuffled,observed,defect,-0.010115418844852425,f_last_dev,-9.708507621913063e-05,0.0035028924181554595,-0.010376755242733423,0.991720695782701,0.9871734303240485,11425,-9.708507621913063e-05,-0.0042411300488091426,-0.0010541913618938132,0.005899356666502211,-0.00584664001699461,0.0008506419752990563,0.0003850790042539083,-0.0020816643255454712,-0.010115418844852425,0.004457716861184823,0.1757207276804144,0.03534581661430536,0.019790688500051855,11425,11425
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2022,shuffled,observed,control,-0.028147251272420272,f_spec_ent,0.022531861924391636,0.01181411257855246,2.4082755605480455,0.016028078035512146,1.0274281170999142,11425,0.022531861924391636,0.023927497216712126,0.008547547357680856,-0.002249786615348038,0.01269751821567416,0.00039980340828005176,-0.028147251272420272,-0.006737611237070894,0.011482147829634127,0.0014201007083124474,0.03688763741322385,-0.0053067586150055135,0.009286407316078462,11425,11425
DLinear_ETTm1_h96_san_lite_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2023,deterministic,simulated,index,0.3598505505917069,f_range,0.33778460000463106,0.14351727666021707,36.10346981755766,2.00078382606395e-285,1.6538285347121617,11425,0.33778460000463106,0.3598505505917069,0.2603629603155988,0.06483206320881924,0.07286430886514107,0.016804524276763367,0.003216718532618817,0.10292235592314697,0.037625349351908435,0.178909335531836,0.4047005253257139,0.18295544301715072,0.3461058892984673,11425,11425
DLinear_ETTm1_h96_san_lite_s2023_det,ETTm1_h96_DLinear,ETTm1,DLinear,san_lite,96,2023,deterministic,simulated,defect,0.016324630577766307,f_spec_ent,0.00926002889445844,0.008625313019034093,0.9897407214426251,0.32230086564181193,1.0377322253095127,11425,0.00926002889445844,0.01030551361382904,0.00675926790308694,-0.0018192353070027516,0.012391866321117674,-0.011566681056855668,0.016324630577766307,0.005488807171589348,0.007563387552711184,0.004773711791923575,0.08362736559308165,0.006736207825139173,0.008357146034567444,11425,11425
