cell_id,dataset,backbone,plugin,pred_len,seq_len,seed,val_order,condition,n,assoc_rho_fstd,assoc_rho_ci_lo,assoc_rho_ci_hi,assoc_rho_ci_excludes_zero,assoc_p_block,assoc_p_boot_2sided,assoc_p_iid_naive,block_len,block_len_requested,block_len_cover,block_len_floor,block_len_capped,n_blocks,n_boot,n_perm,assoc_p_fstd,boot_rho_mean
DLinear_Weather_h192_none_s2021_det,Weather,DLinear,none,192,96,2021,deterministic,defect,5079,0.0066252028627078,-0.020518829026727966,0.031054402951372784,0.0,0.6181909045477262,0.636,0.6368464675591088,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.6368464675591088,0.006010851788319251
DLinear_Weather_h192_none_s2021_det,Weather,DLinear,none,192,96,2021,deterministic,control,5079,0.024363624569880817,-0.003394714540219274,0.05027646373516136,0.0,0.07746126936531735,0.081,0.0825366071983302,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.0825366071983302,0.02357310411228695
DLinear_Weather_h192_revin_s2021_det,Weather,DLinear,revin,192,96,2021,deterministic,index,5079,-0.07255660178731543,-0.37639816176057966,0.2255107775656589,0.0,0.6331834082958521,0.611,2.3360625440634945e-07,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,2.3360625440634945e-07,-0.07764383844361465
DLinear_Weather_h192_revin_s2021_det,Weather,DLinear,revin,192,96,2021,deterministic,defect,5079,-0.0005625403497267236,-0.018249653311949048,0.017247954555025386,0.0,0.9660169915042479,0.979,0.9680240256586659,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.9680240256586659,-0.00025921446056089087
DLinear_Weather_h192_revin_s2021_det,Weather,DLinear,revin,192,96,2021,deterministic,control,5079,0.02274122646763693,-0.002340838649468495,0.0470556202743038,0.0,0.10694652673663169,0.076,0.10511594775560217,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.10511594775560217,0.022251165772377877
DLinear_Weather_h192_san_lite_s2021_det,Weather,DLinear,san_lite,192,96,2021,deterministic,index,5079,-0.036673913983192044,-0.3269623538386352,0.23015605584254056,0.0,0.8035982008995503,0.787,0.008964990740179812,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.008964990740179812,-0.04324042664153157
DLinear_Weather_h192_san_lite_s2021_det,Weather,DLinear,san_lite,192,96,2021,deterministic,defect,5079,-0.004703054761428427,-0.026312981813952595,0.018474302798471932,0.0,0.6731634182908546,0.667,0.73751941121319,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.73751941121319,-0.004740227801091667
DLinear_Weather_h192_san_lite_s2021_det,Weather,DLinear,san_lite,192,96,2021,deterministic,control,5079,-0.004262585481014103,-0.03374494163369968,0.02469983105956445,0.0,0.7816091954022989,0.753,0.7613166765447326,288.0,288.0,288.0,18.0,0.0,18.0,2000,2000,0.7613166765447326,-0.0046533795243991595
DLinear_Weather_h336_fredf_s2021_det,Weather,DLinear,fredf,336,96,2021,deterministic,index,4935,-0.058094197353228315,-0.3398801502310357,0.22959186421103708,0.0,0.7491254372813593,0.667,4.490452321284948e-05,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,4.490452321284948e-05,-0.06159641819556322
DLinear_Weather_h336_fredf_s2021_det,Weather,DLinear,fredf,336,96,2021,deterministic,defect,4935,0.0033616915761985884,-0.028573569132001445,0.03577916870291477,0.0,0.809095452273863,0.776,0.8133291495766899,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.8133291495766899,0.004068584720907189
DLinear_Weather_h336_fredf_s2021_det,Weather,DLinear,fredf,336,96,2021,deterministic,control,4935,-0.009813043726853819,-0.04388488341712208,0.020599214301319342,0.0,0.48375812093953025,0.55,0.49063946281949056,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.49063946281949056,-0.010302476875870806
DLinear_Weather_h336_none_s2021_det,Weather,DLinear,none,336,96,2021,deterministic,index,4935,-0.040198115233909135,-0.3280885131135959,0.20718952830600676,0.0,0.815592203898051,0.75,0.004748559618839794,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.004748559618839794,-0.04919592343920774
DLinear_Weather_h336_none_s2021_det,Weather,DLinear,none,336,96,2021,deterministic,defect,4935,-0.00833670852659632,-0.033225654793609345,0.017041095942938775,0.0,0.63968015992004,0.572,0.5581505819686838,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.5581505819686838,-0.007311047620069219
DLinear_Weather_h336_none_s2021_det,Weather,DLinear,none,336,96,2021,deterministic,control,4935,-0.044714191006971535,-0.06885175621023382,-0.012382028161063761,1.0,0.00399800099950025,0.013,0.0016846762911854234,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.0016846762911854234,-0.0430024273995404
DLinear_Weather_h336_revin_s2021_det,Weather,DLinear,revin,336,96,2021,deterministic,index,4935,-0.06169753116440598,-0.38014283882670963,0.2062428430949273,0.0,0.7261369315342329,0.629,1.4656734453049903e-05,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,1.4656734453049903e-05,-0.0735859087198144
DLinear_Weather_h336_revin_s2021_det,Weather,DLinear,revin,336,96,2021,deterministic,defect,4935,0.011599034454256262,-0.009016198063012341,0.032526462689930646,0.0,0.4127936031984008,0.26,0.415218603764958,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.415218603764958,0.011467414179195045
DLinear_Weather_h336_revin_s2021_det,Weather,DLinear,revin,336,96,2021,deterministic,control,4935,0.0012675788183701998,-0.03183059122101925,0.03257351734299119,0.0,0.9335332333833083,0.965,0.9290518489299989,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.9290518489299989,0.0008654318097721079
DLinear_Weather_h336_san_lite_s2021_det,Weather,DLinear,san_lite,336,96,2021,deterministic,index,4935,-0.04707412379976058,-0.33217838000707256,0.20600836616309076,0.0,0.7786106946526736,0.653,0.0009443523531726369,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.0009443523531726369,-0.06143192629940248
DLinear_Weather_h336_san_lite_s2021_det,Weather,DLinear,san_lite,336,96,2021,deterministic,defect,4935,-0.005436451468907643,-0.03400755142490808,0.022762521898994303,0.0,0.6776611694152923,0.762,0.7025580891143102,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.7025580891143102,-0.004585104073266683
DLinear_Weather_h336_san_lite_s2021_det,Weather,DLinear,san_lite,336,96,2021,deterministic,control,4935,-0.005831509031190952,-0.030860845268027595,0.018891315215425156,0.0,0.6771614192903548,0.686,0.6820851579647633,432.0,432.0,432.0,18.0,0.0,12.0,2000,2000,0.6820851579647633,-0.005141374142991546
DLinear_Weather_h720_fredf_s2021_det,Weather,DLinear,fredf,720,96,2021,deterministic,index,4551,0.13811291576862744,-0.3146808014916485,0.40229726843893904,0.0,0.5752123938030984,0.601,1.20552693725298e-20,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,1.20552693725298e-20,0.09285262739180525
DLinear_Weather_h720_fredf_s2021_det,Weather,DLinear,fredf,720,96,2021,deterministic,defect,4551,-0.0017395850625986202,-0.023748356336732144,0.031640478582424886,0.0,0.8975512243878061,0.919,0.906589497178669,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.906589497178669,0.00011554544090652321
DLinear_Weather_h720_fredf_s2021_det,Weather,DLinear,fredf,720,96,2021,deterministic,control,4551,-0.013856994440627584,-0.0294634898090839,0.017733098190722864,0.0,0.41179410294852575,0.454,0.3499401550482921,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.3499401550482921,-0.008669362682091576
DLinear_Weather_h720_none_s2021_det,Weather,DLinear,none,720,96,2021,deterministic,index,4551,0.1165472385726147,-0.34452746148687763,0.418652041720245,0.0,0.6451774112943528,0.661,3.794360510183257e-15,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,3.794360510183257e-15,0.07594068555174531
DLinear_Weather_h720_none_s2021_det,Weather,DLinear,none,720,96,2021,deterministic,defect,4551,-0.002468190993202781,-0.022919922112838678,0.019354440145599363,0.0,0.8595702148925537,0.812,0.8677724658732424,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.8677724658732424,-0.002378449161648302
DLinear_Weather_h720_none_s2021_det,Weather,DLinear,none,720,96,2021,deterministic,control,4551,0.0031022300382324386,-0.02262425164527974,0.024087662705477093,0.0,0.8310844577711144,0.758,0.8342477296462566,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.8342477296462566,0.00270500744468427
DLinear_Weather_h720_revin_s2021_det,Weather,DLinear,revin,720,96,2021,deterministic,index,4551,0.22966856248737172,-0.18346496951849584,0.43465221496473294,0.0,0.33183408295852074,0.273,3.929278422860549e-54,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,3.929278422860549e-54,0.18331894962448173
DLinear_Weather_h720_revin_s2021_det,Weather,DLinear,revin,720,96,2021,deterministic,defect,4551,-0.002960635156185759,-0.03506961416429312,0.026775640335977898,0.0,0.8650674662668666,0.799,0.8417107090360987,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.8417107090360987,-0.004368340942443044
DLinear_Weather_h720_revin_s2021_det,Weather,DLinear,revin,720,96,2021,deterministic,control,4551,0.012542363408667151,-0.018077492398311152,0.042485373904172535,0.0,0.2933533233383308,0.401,0.39753675297102753,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.39753675297102753,0.013014846295960517
DLinear_Weather_h720_san_lite_s2021_det,Weather,DLinear,san_lite,720,96,2021,deterministic,index,4551,0.2437161937934332,-0.19131494427499332,0.3995025058037728,0.0,0.30634682658670664,0.249,9.964619887073832e-61,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,9.964619887073832e-61,0.18143101120332528
DLinear_Weather_h720_san_lite_s2021_det,Weather,DLinear,san_lite,720,96,2021,deterministic,defect,4551,-0.010685756232323524,-0.04126827509023862,0.028860585514931782,0.0,0.5577211394302849,0.645,0.47103647367753587,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.47103647367753587,-0.007940624483661637
DLinear_Weather_h720_san_lite_s2021_det,Weather,DLinear,san_lite,720,96,2021,deterministic,control,4551,-0.021420093891344645,-0.040018337413808815,6.253134026400032e-06,0.0,0.0864567716141929,0.051,0.14849599830142696,816.0,816.0,816.0,17.0,0.0,6.0,2000,2000,0.14849599830142696,-0.01981771808276168
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,96,2021,deterministic,index,5175,-0.08065088529115874,-0.3622142965544404,0.19051934983264404,0.0,0.5387306346826587,0.528,6.581834095990403e-09,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,6.581834095990403e-09,-0.08754243759406259
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,96,2021,deterministic,defect,5175,0.009057538038880682,-0.01649872641608105,0.035788423697951106,0.0,0.5297351324337831,0.477,0.514715104439726,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.514715104439726,0.009702423555707024
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,96,2021,deterministic,control,5175,0.020671498678864687,-0.001363450077017808,0.042400624765135494,0.0,0.13843078460769614,0.076,0.13703813604031834,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.13703813604031834,0.01977202393241305
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,96,2021,deterministic,index,5175,-0.038484493062996755,-0.33100240284495225,0.21996093728022312,0.0,0.7716141929035483,0.782,0.005636517968112811,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.005636517968112811,-0.04478450187798052
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,96,2021,deterministic,defect,5175,-0.007520623714444777,-0.03705898068973721,0.024725693224720405,0.0,0.6261869065467266,0.601,0.5885335063101211,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.5885335063101211,-0.007436720290573922
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,96,2021,deterministic,control,5175,0.0004514522422488433,-0.0256965429772956,0.028596507683554574,0.0,0.9705147426286856,0.953,0.9740946916783363,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.9740946916783363,0.0010349457927602125
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,96,2021,deterministic,index,5175,-0.09174255618846557,-0.3682302465918144,0.16601960100559612,0.0,0.47476261869065467,0.491,4.136892466687682e-11,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,4.136892466687682e-11,-0.09601477671197031
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,96,2021,deterministic,defect,5175,-0.0041884479128671635,-0.03325216511329537,0.02324539979225007,0.0,0.7526236881559221,0.77,0.7632030912457417,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.7632030912457417,-0.00409537365816446
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,96,2021,deterministic,control,5175,-0.014611468914276761,-0.03847751946890799,0.011802166803730111,0.0,0.31434282858570717,0.289,0.29325372759946877,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.29325372759946877,-0.013951250353392435
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,96,2021,deterministic,index,5175,-0.023202835437822613,-0.28761766647625714,0.21756548805397108,0.0,0.847576211894053,0.811,0.09511895225439393,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.09511895225439393,-0.033880239474603245
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,96,2021,deterministic,defect,5175,-0.019991145491032532,-0.04915975762743246,0.008111397118367706,0.0,0.2028985507246377,0.174,0.15044156441623344,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.15044156441623344,-0.019787989103050966
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,96,2021,deterministic,control,5175,0.00039050001982397976,-0.024029390069491126,0.02770451929921793,0.0,0.9835082458770614,0.994,0.9775912708024339,192.0,192.0,192.0,18.0,0.0,27.0,2000,2000,0.9775912708024339,0.0004717939948173742
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,96,2021,deterministic,index,2545,0.2782542989036571,-0.08883917056589688,0.39759465409859035,0.0,0.21889055472263869,0.137,9.571774415731804e-45,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,9.571774415731804e-45,0.20581359352878945
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,96,2021,deterministic,defect,2545,-0.023075163443323055,-0.04954838831599314,0.005671142801517153,0.0,0.19940029985007496,0.128,0.2444779312762395,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.2444779312762395,-0.02272709584768154
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,96,2021,deterministic,control,2545,-0.01735508610648837,-0.04626178072286818,0.004753891154610423,0.0,0.39730134932533734,0.129,0.38137956028292996,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.38137956028292996,-0.019070916387897995
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,96,2021,deterministic,index,2545,0.2719230528429114,-0.0737503786999077,0.39679609179120656,0.0,0.21639180409795103,0.131,8.225174922878597e-43,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,8.225174922878597e-43,0.20689534034096113
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,96,2021,deterministic,defect,2545,-0.01687207449811413,-0.04120711963921294,0.013114690722376962,0.0,0.3448275862068966,0.272,0.39477209824105597,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.39477209824105597,-0.01550177805639418
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,96,2021,deterministic,control,2545,0.018527485128534964,-0.009970309077047343,0.0419374521885411,0.0,0.28085957021489255,0.203,0.3500507831291423,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.3500507831291423,0.017203100952124954
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,96,2021,deterministic,index,2545,0.3079025538644379,-0.0461198241907214,0.4443051133219684,0.0,0.1774112943528236,0.087,2.1733267084345943e-54,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,2.1733267084345943e-54,0.24482663871086716
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,96,2021,deterministic,defect,2545,-0.008148445734562923,-0.04811765721639339,0.038543739426331734,0.0,0.696151924037981,0.765,0.6810784266386227,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.6810784266386227,-0.006322088944964293
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,96,2021,deterministic,control,2545,-0.0006200373592226201,-0.02688941248036956,0.027716093596192194,0.0,0.9600199900049975,0.94,0.975051428425814,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.975051428425814,-0.0006251793396840746
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,96,2021,deterministic,index,2785,0.32829987164199625,0.022755229863557852,0.5166356939088623,1.0,0.04297851074462768,0.036,3.193855550205234e-67,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,3.193855550205234e-67,0.29738381215640813
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,96,2021,deterministic,defect,2785,0.009844492691900037,-0.01898497363295514,0.038950174336558105,0.0,0.5392303848075962,0.544,0.6034601420792103,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.6034601420792103,0.008751561118743322
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,96,2021,deterministic,control,2785,0.020099903653723328,-0.02692011484503109,0.062462807957059364,0.0,0.35582208895552225,0.392,0.28889729490541716,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.28889729490541716,0.01972068535646276
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,96,2021,deterministic,index,2785,0.3087401042187705,0.010498668439914129,0.5208871581757685,1.0,0.044977511244377814,0.04,1.1576128670567764e-59,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.1576128670567764e-59,0.28086221962740116
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,96,2021,deterministic,defect,2785,-0.011407990350173095,-0.050969555074706845,0.02729096747475665,0.0,0.5882058970514743,0.564,0.5472227897060251,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.5472227897060251,-0.01127700012881553
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,96,2021,deterministic,control,2785,-0.01523368894067493,-0.05493624133062383,0.022562408130774723,0.0,0.45377311344327836,0.431,0.42152136620949476,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.42152136620949476,-0.015709132362775685
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,96,2021,deterministic,index,2785,0.33603969827469543,0.03395755190704665,0.5469371429642297,1.0,0.031484257871064465,0.026,2.4311009488383542e-70,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.4311009488383542e-70,0.30863916147208603
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,96,2021,deterministic,defect,2785,0.0002913092716369921,-0.029114722819503676,0.02936311055384559,0.0,0.9855072463768116,0.944,0.9877365720465074,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9877365720465074,-0.0008533313270048343
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,96,2021,deterministic,control,2785,-0.02670161683887062,-0.05839651445263985,0.0036618461510635925,0.0,0.16141929035482258,0.1,0.15887240911839673,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.15887240911839673,-0.027172630578621366
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,96,2021,deterministic,index,2545,0.3352940611827691,-0.14774005771664872,0.6466436798508657,0.0,0.09245377311344327,0.163,3.69606354907737e-64,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,3.69606354907737e-64,0.29386180451710636
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,96,2021,deterministic,defect,2545,-0.002434508524346106,-0.035545607413153026,0.01951306044505024,0.0,0.9130434782608695,0.688,0.9022718586610474,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.9022718586610474,-0.006266069628845359
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,96,2021,deterministic,control,2545,0.011181415822750519,-0.018653621469712892,0.03844162431652879,0.0,0.5792103948025987,0.513,0.5727751239898629,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.5727751239898629,0.00931259439843521
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,96,2021,deterministic,index,2545,0.27668452827393236,-0.15299510218768442,0.5848742134329357,0.0,0.17041479260369816,0.258,2.9151105891458687e-44,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,2.9151105891458687e-44,0.23370042503002386
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,96,2021,deterministic,defect,2545,-0.03650251031391233,-0.08227685975024648,0.015357610168473488,0.0,0.05697151424287856,0.137,0.06560447845390244,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.06560447845390244,-0.03809486428344013
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,96,2021,deterministic,control,2545,-0.02085644965201365,-0.050666176022354174,0.011683729989556817,0.0,0.1969015492253873,0.209,0.29281822597666995,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.29281822597666995,-0.019762821762113667
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,96,2021,deterministic,index,2545,0.30632848021549514,-0.17146296122342905,0.6215851462130871,0.0,0.12293853073463268,0.243,7.472048817979324e-54,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,7.472048817979324e-54,0.26292043031077267
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,96,2021,deterministic,defect,2545,0.03261615405657308,-0.02576896797958112,0.07823587272326556,0.0,0.10494752623688156,0.273,0.09994997095746963,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.09994997095746963,0.031217329060203594
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,96,2021,deterministic,control,2545,-0.0073630355492672874,-0.038870261627066804,0.03473651078878746,0.0,0.735632183908046,0.791,0.7103564692344508,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.7103564692344508,-0.004112257956525854
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,96,2021,deterministic,index,2785,0.2374658361587101,-0.07430803191640538,0.5014439113125041,0.0,0.12293853073463268,0.159,5.144856884265495e-36,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,5.144856884265495e-36,0.21387194081590497
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,96,2021,deterministic,defect,2785,0.016193579108852715,-0.02306981211415326,0.05232189346472133,0.0,0.3988005997001499,0.37,0.3928657179226882,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.3928657179226882,0.01655579345549874
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,96,2021,deterministic,control,2785,0.013004251919981438,-0.03214535033828851,0.05160163235172719,0.0,0.526736631684158,0.547,0.4926176054301027,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.4926176054301027,0.012552318649282246
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,96,2021,deterministic,index,2785,0.16238136095304373,-0.11947919807354557,0.41557646804137516,0.0,0.25737131434282856,0.3,1.0545419184909066e-17,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.0545419184909066e-17,0.14390093971460607
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,96,2021,deterministic,defect,2785,0.01590820731706396,-0.027432113589826307,0.058740286198983915,0.0,0.39980009995002497,0.435,0.40125909522042924,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.40125909522042924,0.016110147210155436
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,96,2021,deterministic,control,2785,0.01922775519397271,-0.016665699296983697,0.0526788761953574,0.0,0.335832083958021,0.279,0.31033180940797434,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.31033180940797434,0.018897661836147443
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,96,2021,deterministic,index,2785,0.20559264715117184,-0.09094515708563787,0.4679662016315201,0.0,0.1504247876061969,0.197,2.0425388747203502e-27,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.0425388747203502e-27,0.19078820639168134
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,96,2021,deterministic,defect,2785,0.024923148300691932,-0.004484246817938357,0.050633631704898215,0.0,0.22938530734632684,0.108,0.18849793099802525,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.18849793099802525,0.02327344111718464
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,96,2021,deterministic,control,2785,-0.0437883716857052,-0.07364446539842197,-0.011835956870917734,1.0,0.022488755622188907,0.011,0.020864184365629045,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.020864184365629045,-0.04276648963602646
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,96,2021,deterministic,index,11185,0.3100770340407113,0.07176156252842063,0.483516627761762,1.0,0.015992003998001,0.011,7.651213677714249e-236,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,7.651213677714249e-236,0.29239644282797556
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,96,2021,deterministic,defect,11185,0.000430362967788439,-0.01882724333279228,0.019143145286742408,0.0,0.9690154922538731,0.93,0.963698579368955,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.963698579368955,0.0006771796834275386
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,96,2021,deterministic,control,11185,-0.014550440881974148,-0.03163964660763983,0.0014736159395528734,0.0,0.10394802598700649,0.073,0.12385957251704371,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.12385957251704371,-0.014575046825233305
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,96,2021,deterministic,index,11185,0.25403257692527376,0.0055635052269840946,0.4509270829824598,1.0,0.03548225887056472,0.048,5.623815217795325e-159,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,5.623815217795325e-159,0.24628000433274308
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,96,2021,deterministic,defect,11185,0.0011642137956863346,-0.01677361089921552,0.02090150606924573,0.0,0.9150424787606197,0.905,0.9020114648764895,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.9020114648764895,0.0013551780000776916
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,96,2021,deterministic,control,11185,0.002162914762278915,-0.013565018766541325,0.02002062310430404,0.0,0.8010994502748626,0.82,0.8190726952870657,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.8190726952870657,0.002126050888600518
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,96,2021,deterministic,index,11185,0.2653683179922773,0.010685028587183823,0.45128971791914807,1.0,0.02948525737131434,0.043,2.705038387895489e-173,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,2.705038387895489e-173,0.25395052630223763
