cell_id,dataset,backbone,plugin,pred_len,seed,val_order,split,n,variant,r,z,p,null_sd,reject
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,2021,deterministic,val,5175,full_permutation,-0.01277825385567516,-0.9090214243915032,0.8183305915368214,0.013844535954120905,0
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,2021,deterministic,test,10444,index_order,0.9959011772858997,101.81208137718579,0.0,0.009782698887374406,1
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,2021,deterministic,test,10444,full_permutation,0.02431638297260826,2.495440284693101,0.006290046381095814,0.009782698887374406,1
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,2021,deterministic,val,5175,index_order,0.9934257600444932,71.72652248361341,0.0,0.013852881747252079,1
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,2021,deterministic,val,5175,full_permutation,0.009057335732683197,0.6677751217459852,0.25213857465521694,0.013852881747252079,0
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,2021,deterministic,test,10444,index_order,0.996665321119819,101.89143557648858,0.0,0.00978257959959286,1
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,2021,deterministic,test,10444,full_permutation,0.0032140452133821488,0.3383364381198705,0.36755483372457454,0.00978257959959286,0
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,2021,deterministic,val,5175,index_order,0.994209287628317,71.77275845980266,0.0,0.01385487450991405,1
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,2021,deterministic,val,5175,full_permutation,-0.007983474906556967,-0.5622714834668322,0.7130344678562794,0.013854874509914048,0
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,2021,deterministic,test,10444,index_order,0.9971597918694641,101.94868654367708,0.0,0.009781936223044775,1
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,2021,deterministic,test,10444,full_permutation,0.006282151743791447,0.652008919536222,0.25719770919194296,0.009781936223044775,0
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,2021,deterministic,val,5175,index_order,0.9971405322416306,71.99350738896753,0.0,0.01385310762699534,1
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,2021,deterministic,val,5175,full_permutation,0.004528388245163163,0.3408377697566521,0.3666128574770254,0.01385310762699534,0
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,2021,deterministic,test,10444,index_order,0.9822350123272685,100.43561906961929,0.0,0.00978070110336365,1
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,2021,deterministic,test,10444,full_permutation,0.00450172522531233,0.47005660439816865,0.3191572885269933,0.00978070110336365,0
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,2021,deterministic,val,2545,index_order,0.9996732160719579,50.474198902161554,0.0,0.01981341595478272,1
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,2021,deterministic,val,2545,full_permutation,-0.03212845451733409,-1.601711326747131,0.9453902703585232,0.01981341595478272,0
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,2021,deterministic,test,2545,index_order,0.9986197405909198,50.42948163260248,0.0,0.019810095008116597,1
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,2021,deterministic,test,2545,full_permutation,0.023317036634156067,1.1968705039247838,0.11567851623894643,0.019810095008116597,0
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,2021,deterministic,val,2545,index_order,0.9984709140173601,50.41507674836228,0.0,0.019812803236698717,1
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,2021,deterministic,val,2545,full_permutation,0.009150613467881841,0.48169333308729395,0.31501190641033994,0.019812803236698717,0
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,2021,deterministic,test,2545,index_order,0.9962367203456343,50.30493582878322,0.0,0.019811769674028566,1
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,2021,deterministic,test,2545,full_permutation,0.002620628067619846,0.15211714441526322,0.4395472711402337,0.019811769674028566,0
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,2021,deterministic,val,2545,index_order,0.9990322355557292,50.44062726054879,0.0,0.01981389549646655,1
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,2021,deterministic,val,2545,full_permutation,-0.006241553335374143,-0.2951702039314189,0.6160680688506643,0.01981389549646655,0
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,2021,deterministic,test,2545,index_order,0.9965509204738167,50.321391467555856,0.0,0.01981153487930856,1
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,2021,deterministic,test,2545,full_permutation,-0.0019708355202704047,-0.07963813853271627,0.5317374693148165,0.01981153487930856,0
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,2021,deterministic,val,2785,index_order,0.9989892517014349,52.81738094106369,0.0,0.01892082548013612,1
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,2021,deterministic,val,2785,full_permutation,0.005895287244548683,0.33056077037514847,0.37048814124487084,0.01892082548013612,0
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,2021,deterministic,test,2785,index_order,0.996679625666515,52.7070644684576,0.0,0.0189166069316095,1
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,2021,deterministic,test,2785,full_permutation,0.01982618500301466,1.0670719372819393,0.14296967641300212,0.0189166069316095,0
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,2021,deterministic,val,2785,index_order,0.9977169102901677,52.773000216275534,0.0,0.01891262769981104,1
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,2021,deterministic,val,2785,full_permutation,-0.01849951389622611,-0.959164362660642,0.831262024781511,0.01891262769981104,0
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,2021,deterministic,test,2785,index_order,0.9946892418376209,52.61127078301038,0.0,0.01891321806963933,1
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,2021,deterministic,test,2785,full_permutation,-0.021592320265500713,-1.1226606061972388,0.8692091675842448,0.01891321806963933,0
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,2021,deterministic,val,2785,index_order,0.9984463122700484,52.785993175661716,0.0,0.01892179056570013,1
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,2021,deterministic,val,2785,full_permutation,0.01589534052036676,0.859037936511701,0.19515979318768928,0.01892179056570013,0
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,2021,deterministic,test,2785,index_order,0.9946979069553658,52.59111498321265,0.0,0.018920631416072694,1
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,2021,deterministic,test,2785,full_permutation,-0.031823867741289376,-1.6629821514445824,0.9518419958318075,0.018920631416072694,0
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,2021,deterministic,val,2545,index_order,0.9995112366968182,50.52112765173099,0.0,0.019791805229501146,1
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,2021,deterministic,val,2545,full_permutation,-0.007645218063780322,-0.3664211636422224,0.6429745850388421,0.019791805229501146,0
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,2021,deterministic,test,2545,index_order,0.9963775812777695,50.31206392756657,0.0,0.019811762532219106,1
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,2021,deterministic,test,2545,full_permutation,0.024746436851924295,1.2689188340536162,0.102235007103601,0.019811762532219106,0
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,2021,deterministic,val,2545,index_order,0.9958273843911013,50.32840249039249,0.0,0.01979439872629143,1
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,2021,deterministic,val,2545,full_permutation,0.03659500468150246,1.8686137908993525,0.030838282843766357,0.01979439872629143,1
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,2021,deterministic,test,2545,index_order,0.9908507865044945,50.0335530916668,0.0,0.019811582568390385,1
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,2021,deterministic,test,2545,full_permutation,0.01682108464922383,0.8688940598665513,0.19245253945074542,0.019811582568390385,0
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,2021,deterministic,val,2545,index_order,0.9938841518409156,50.23390003585621,0.0,0.019792953222668788,1
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,2021,deterministic,val,2545,full_permutation,0.03034624928544435,1.553044192073622,0.060206288667047574,0.019792953222668788,0
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,2021,deterministic,test,2545,index_order,0.987508036797713,49.86537055116102,0.0,0.019811366237520476,1
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,2021,deterministic,test,2545,full_permutation,0.025070973537157776,1.2853255546777,0.09933927188689695,0.019811366237520476,0
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,2021,deterministic,val,2785,index_order,0.9953778479830665,52.61167301911761,0.0,0.018926161937932336,1
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,2021,deterministic,val,2785,full_permutation,-0.018999556900606288,-0.984899186609405,0.8376632035188087,0.018926161937932336,0
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,2021,deterministic,test,2785,index_order,0.9968723477473892,52.677459428963786,0.0,0.01893089670534448,1
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,2021,deterministic,test,2785,full_permutation,0.013076914701047907,0.7097450433794581,0.23893112716690523,0.01893089670534448,0
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,2021,deterministic,val,2785,index_order,0.9859832533789916,52.10956555421825,0.0,0.018928241644137953,1
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,2021,deterministic,val,2785,full_permutation,0.03330147878729936,1.7783307516059146,0.037674774293399084,0.01892824164413795,1
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,2021,deterministic,test,2785,index_order,0.9913612906886033,52.387647708279005,0.0,0.01893042595867837,1
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,2021,deterministic,test,2785,full_permutation,0.04010978866693604,2.1377746151920314,0.016267520114289707,0.01893042595867837,1
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,2021,deterministic,val,2785,index_order,0.9737708954323782,51.46583314287961,0.0,0.018927704679924134,1
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,2021,deterministic,val,2785,full_permutation,-0.011498409810454606,-0.5885137472569867,0.7219062453908438,0.018927704679924134,0
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,2021,deterministic,test,2785,index_order,0.986696709786142,52.14601795516502,0.0,0.018928691852120105,1
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,2021,deterministic,test,2785,full_permutation,0.016217102505166937,0.8757233747037391,0.19059021743450966,0.018928691852120105,0
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,2021,deterministic,val,11185,index_order,0.9997394206248053,105.79244657734354,0.0,0.009450852744402933,1
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,2021,deterministic,val,11185,full_permutation,-0.006338581156344714,-0.6612279206511926,0.7457669209113699,0.009450852744402933,0
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,2021,deterministic,test,11185,index_order,0.9991411748385406,105.70844607102576,0.0,0.00945270340664111,1
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,2021,deterministic,test,11185,full_permutation,0.009350337581973386,0.9986297700956029,0.15898703660775682,0.00945270340664111,0
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,2021,deterministic,val,11185,index_order,0.9986401648912767,105.69140239840931,0.0,0.009449487429207303,1
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,2021,deterministic,val,11185,full_permutation,-0.0015541167902667317,-0.15500347013076626,0.5615907091983573,0.009449487429207301,0
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,2021,deterministic,test,11185,index_order,0.9966031274464066,105.45341479811142,0.0,0.009451496120844814,1
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,2021,deterministic,test,11185,full_permutation,-0.01849778935376587,-1.9476679322107058,0.9742726452252717,0.009451496120844814,0
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,2021,deterministic,val,11185,index_order,0.9975354066120885,105.56814628780836,0.0,0.009450055297362769,1
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,2021,deterministic,val,11185,full_permutation,0.0004155628527851588,0.053436332876129235,0.4786921285523521,0.009450055297362769,0
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,2021,deterministic,test,11185,index_order,0.9917138560723862,104.92493484580343,0.0,0.009452503077344887,1
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,2021,deterministic,test,11185,full_permutation,-0.0031258151247439392,-0.3212272614053766,0.6259809128132076,0.009452503077344887,0
PatchTST_ETTm1_h96_fredf_s2021_det,ETTm1,PatchTST,fredf,96,2021,deterministic,val,11425,index_order,0.9985225447672095,106.80062686576997,0.0,0.009350226764458005,1
PatchTST_ETTm1_h96_fredf_s2021_det,ETTm1,PatchTST,fredf,96,2021,deterministic,val,11425,full_permutation,0.022773582051993566,2.4449799605822005,0.0072430095309757,0.009350226764458005,1
PatchTST_ETTm1_h96_fredf_s2021_det,ETTm1,PatchTST,fredf,96,2021,deterministic,test,11425,index_order,0.9975139624813489,106.65653000992671,0.0,0.009353402903718187,1
PatchTST_ETTm1_h96_fredf_s2021_det,ETTm1,PatchTST,fredf,96,2021,deterministic,test,11425,full_permutation,-0.013741197081229084,-1.459753440300946,0.9278210755548857,0.009353402903718187,0
PatchTST_ETTm1_h96_none_s2021_det,ETTm1,PatchTST,none,96,2021,deterministic,val,11425,index_order,0.9959155038783677,106.53135572200605,0.0,0.00934938856397779,1
PatchTST_ETTm1_h96_none_s2021_det,ETTm1,PatchTST,none,96,2021,deterministic,val,11425,full_permutation,0.010157958228587964,1.0958463403765646,0.13657301249768705,0.00934938856397779,0
PatchTST_ETTm1_h96_none_s2021_det,ETTm1,PatchTST,none,96,2021,deterministic,test,11425,index_order,0.99467591670787,106.36152419897125,0.0,0.009352662621315623,1
PatchTST_ETTm1_h96_none_s2021_det,ETTm1,PatchTST,none,96,2021,deterministic,test,11425,full_permutation,-0.01085886150777153,-1.1516855605608005,0.8752748460426973,0.009352662621315623,0
PatchTST_ETTm1_h96_san_lite_s2021_det,ETTm1,PatchTST,san_lite,96,2021,deterministic,val,11425,index_order,0.9942699429682218,106.3535398694715,0.0,0.009349547548700399,1
PatchTST_ETTm1_h96_san_lite_s2021_det,ETTm1,PatchTST,san_lite,96,2021,deterministic,val,11425,full_permutation,0.010727503889139345,1.1567446282091216,0.12368835526418731,0.009349547548700399,0
PatchTST_ETTm1_h96_san_lite_s2021_det,ETTm1,PatchTST,san_lite,96,2021,deterministic,test,11425,index_order,0.9895822435091952,105.80763902313416,0.0,0.009353481352200061,1
PatchTST_ETTm1_h96_san_lite_s2021_det,ETTm1,PatchTST,san_lite,96,2021,deterministic,test,11425,full_permutation,-0.00011424363903509543,-0.0028554742372166025,0.5011391678557441,0.009353481352200061,0
PatchTST_ETTm2_h336_fredf_s2021_det,ETTm2,PatchTST,fredf,336,2021,deterministic,val,11185,index_order,0.9992954866536455,105.72053759250349,0.0,0.009453081897422107,1
PatchTST_ETTm2_h336_fredf_s2021_det,ETTm2,PatchTST,fredf,336,2021,deterministic,val,11185,full_permutation,0.021198201782076674,2.251923283946629,0.012163560220741651,0.009453081897422107,1
PatchTST_ETTm2_h336_fredf_s2021_det,ETTm2,PatchTST,fredf,336,2021,deterministic,test,11185,index_order,0.999692242262305,105.75866283031219,0.0,0.009453425648111859,1
PatchTST_ETTm2_h336_fredf_s2021_det,ETTm2,PatchTST,fredf,336,2021,deterministic,test,11185,full_permutation,0.0022957645689505725,0.25230832774461104,0.40040137585705976,0.009453425648111859,0
PatchTST_ETTm2_h336_none_s2021_det,ETTm2,PatchTST,none,336,2021,deterministic,val,11185,index_order,0.9944762800887165,105.21140859796328,0.0,0.00945302136707399,1
PatchTST_ETTm2_h336_none_s2021_det,ETTm2,PatchTST,none,336,2021,deterministic,val,11185,full_permutation,-0.0016332074012683827,-0.16331222511175697,0.564863695560776,0.00945302136707399,0
PatchTST_ETTm2_h336_none_s2021_det,ETTm2,PatchTST,none,336,2021,deterministic,test,11185,index_order,0.9976050079538816,105.53914423110524,0.0,0.00945331164725909,1
PatchTST_ETTm2_h336_none_s2021_det,ETTm2,PatchTST,none,336,2021,deterministic,test,11185,full_permutation,-0.010497671563090111,-1.1010171359711125,0.8645554003870044,0.00945331164725909,0
PatchTST_ETTm2_h336_san_lite_s2021_det,ETTm2,PatchTST,san_lite,336,2021,deterministic,val,11185,index_order,0.9906405447121883,104.80385888012367,0.0,0.009453182055950665,1
PatchTST_ETTm2_h336_san_lite_s2021_det,ETTm2,PatchTST,san_lite,336,2021,deterministic,val,11185,full_permutation,0.0025775587400407407,0.28212428069598644,0.3889241079144315,0.009453182055950665,0
PatchTST_ETTm2_h336_san_lite_s2021_det,ETTm2,PatchTST,san_lite,336,2021,deterministic,test,11185,index_order,0.9959075429607154,105.35951913312702,0.0,0.009453317219016594,1
PatchTST_ETTm2_h336_san_lite_s2021_det,ETTm2,PatchTST,san_lite,336,2021,deterministic,test,11185,full_permutation,0.021950193351670352,2.3314151306715196,0.009865740227338354,0.009453317219016594,1
PatchTST_ETTm2_h96_fredf_s2021_det,ETTm2,PatchTST,fredf,96,2021,deterministic,val,11425,index_order,0.9966299539538466,106.58003289681609,0.0,0.009351821930218484,1
PatchTST_ETTm2_h96_fredf_s2021_det,ETTm2,PatchTST,fredf,96,2021,deterministic,val,11425,full_permutation,0.003132548028458966,0.34432681315921276,0.3653002608834982,0.009351821930218484,0
PatchTST_ETTm2_h96_fredf_s2021_det,ETTm2,PatchTST,fredf,96,2021,deterministic,test,11425,index_order,0.9984540332830316,106.78548184928462,0.0,0.009350911294349576,1
PatchTST_ETTm2_h96_fredf_s2021_det,ETTm2,PatchTST,fredf,96,2021,deterministic,test,11425,full_permutation,-0.010774300537201787,-1.1428581864158864,0.8734512621999538,0.009350911294349576,0
PatchTST_ETTm2_h96_none_s2021_det,ETTm2,PatchTST,none,96,2021,deterministic,val,11425,index_order,0.9812849681064596,104.95700490351146,0.0,0.009350233498208677,1
PatchTST_ETTm2_h96_none_s2021_det,ETTm2,PatchTST,none,96,2021,deterministic,val,11425,full_permutation,0.013456310120012655,1.448503412948243,0.07373815608812474,0.009350233498208677,0
PatchTST_ETTm2_h96_none_s2021_det,ETTm2,PatchTST,none,96,2021,deterministic,test,11425,index_order,0.9927776535549754,106.19437951164409,0.0,0.009349507884832214,1
PatchTST_ETTm2_h96_none_s2021_det,ETTm2,PatchTST,none,96,2021,deterministic,test,11425,full_permutation,-0.008459662448074477,-0.8954618293494409,0.8147298691676854,0.009349507884832213,0
PatchTST_ETTm2_h96_san_lite_s2021_det,ETTm2,PatchTST,san_lite,96,2021,deterministic,val,11425,index_order,0.9725414092806612,104.00347791447393,0.0,0.009351888646401778,1
PatchTST_ETTm2_h96_san_lite_s2021_det,ETTm2,PatchTST,san_lite,96,2021,deterministic,val,11425,full_permutation,-0.0016761633151021055,-0.16987245690823555,0.5674447787625939,0.009351888646401778,0
PatchTST_ETTm2_h96_san_lite_s2021_det,ETTm2,PatchTST,san_lite,96,2021,deterministic,test,11425,index_order,0.9891428626898726,105.78774001967514,0.0,0.009351087352087247,1
PatchTST_ETTm2_h96_san_lite_s2021_det,ETTm2,PatchTST,san_lite,96,2021,deterministic,test,11425,full_permutation,-0.014093846284375251,-1.4978270165814798,0.9329109001939629,0.009351087352087246,0
PatchTST_Exchange_h336_fredf_s2021_det,Exchange,PatchTST,fredf,336,2021,deterministic,val,425,index_order,0.9977433835543419,20.637849841605842,6.276178448913717e-95,0.04845959641125876,1
PatchTST_Exchange_h336_fredf_s2021_det,Exchange,PatchTST,fredf,336,2021,deterministic,val,425,full_permutation,-0.17070080171473756,-3.4738694420820306,0.9997434947068258,0.04845959641125876,0
PatchTST_Exchange_h336_fredf_s2021_det,Exchange,PatchTST,fredf,336,2021,deterministic,test,1182,index_order,0.9993753316567814,34.41799922276099,6.783060097327397e-260,0.02906101732508984,1
PatchTST_Exchange_h336_fredf_s2021_det,Exchange,PatchTST,fredf,336,2021,deterministic,test,1182,full_permutation,-0.015249840821725447,-0.49561584888104115,0.6899172656509659,0.02906101732508984,0
PatchTST_Exchange_h336_none_s2021_det,Exchange,PatchTST,none,336,2021,deterministic,val,425,index_order,0.9938870908938725,20.580267105262813,2.062014056473884e-94,0.048407806194369025,1
PatchTST_Exchange_h336_none_s2021_det,Exchange,PatchTST,none,336,2021,deterministic,val,425,full_permutation,0.06405769354821428,1.3720139236960047,0.08502955167180026,0.048407806194369025,0
PatchTST_Exchange_h336_none_s2021_det,Exchange,PatchTST,none,336,2021,deterministic,test,1182,index_order,0.9972327865531705,34.35723673900364,5.49085696900698e-259,0.029050052371380527,1
PatchTST_Exchange_h336_none_s2021_det,Exchange,PatchTST,none,336,2021,deterministic,test,1182,full_permutation,-0.02927407217299914,-0.9785638854889198,0.8361022445635865,0.029050052371380527,0
PatchTST_Exchange_h336_san_lite_s2021_det,Exchange,PatchTST,san_lite,336,2021,deterministic,val,425,index_order,0.9900626132534455,20.492164037082663,1.264493618083112e-93,0.04842929726814581,1
PatchTST_Exchange_h336_san_lite_s2021_det,Exchange,PatchTST,san_lite,336,2021,deterministic,val,425,full_permutation,0.008116079896993051,0.21628582395145338,0.41438247920484206,0.04842929726814581,0
PatchTST_Exchange_h336_san_lite_s2021_det,Exchange,PatchTST,san_lite,336,2021,deterministic,test,1182,index_order,0.9962402494435257,34.310552106291354,2.731147702696503e-258,0.029060651265693255,1
PatchTST_Exchange_h336_san_lite_s2021_det,Exchange,PatchTST,san_lite,336,2021,deterministic,test,1182,full_permutation,-0.007741640137322544,-0.23725896654827291,0.5937720533718057,0.029060651265693255,0
PatchTST_Exchange_h96_fredf_s2021_det,Exchange,PatchTST,fredf,96,2021,deterministic,val,665,index_order,0.9963782979550335,25.81356948153421,3.1220505081411015e-147,0.0386573551079504,1
PatchTST_Exchange_h96_fredf_s2021_det,Exchange,PatchTST,fredf,96,2021,deterministic,val,665,full_permutation,-0.0070399222449377095,-0.14315252901029557,0.5569151400238226,0.0386573551079504,0
PatchTST_Exchange_h96_fredf_s2021_det,Exchange,PatchTST,fredf,96,2021,deterministic,test,1422,index_order,0.9985264404846016,37.703808424212276,0.0,0.026502101830400096,1
PatchTST_Exchange_h96_fredf_s2021_det,Exchange,PatchTST,fredf,96,2021,deterministic,test,1422,full_permutation,-0.026241170216432092,-0.9636005707052776,0.8323768897004089,0.026502101830400096,0
PatchTST_Exchange_h96_none_s2021_det,Exchange,PatchTST,none,96,2021,deterministic,val,665,index_order,0.9846298455338794,25.61623848722069,5.029487978647477e-145,0.038496513456580436,1
PatchTST_Exchange_h96_none_s2021_det,Exchange,PatchTST,none,96,2021,deterministic,val,665,full_permutation,0.011606637799646614,0.34061946702840257,0.3666950361841037,0.038496513456580436,0
PatchTST_Exchange_h96_none_s2021_det,Exchange,PatchTST,none,96,2021,deterministic,test,1422,index_order,0.9772741863402998,36.9007995867582,2.2432996471715006e-298,0.026502892269548953,1
PatchTST_Exchange_h96_none_s2021_det,Exchange,PatchTST,none,96,2021,deterministic,test,1422,full_permutation,0.011613870326663498,0.4647643724751217,0.32105010202020523,0.026502892269548956,0
PatchTST_Exchange_h96_san_lite_s2021_det,Exchange,PatchTST,san_lite,96,2021,deterministic,val,665,index_order,0.9753996516365439,25.357057660158116,3.755989348334487e-142,0.038525987077273456,1
PatchTST_Exchange_h96_san_lite_s2021_det,Exchange,PatchTST,san_lite,96,2021,deterministic,val,665,full_permutation,0.007585197251378057,0.23597633798529008,0.40672551563865156,0.038525987077273456,0
PatchTST_Exchange_h96_san_lite_s2021_det,Exchange,PatchTST,san_lite,96,2021,deterministic,test,1422,index_order,0.9655976147827906,36.46653970215429,1.8812169938137466e-291,0.02649830097516696,1
PatchTST_Exchange_h96_san_lite_s2021_det,Exchange,PatchTST,san_lite,96,2021,deterministic,test,1422,full_permutation,0.0020916939731923344,0.10549445202472638,0.45799173603444177,0.02649830097516696,0
PatchTST_ILI_h24_fredf_s2021_det,ILI,PatchTST,fredf,24,2021,deterministic,val,74,index_order,0.9817421517420429,8.647913553935599,2.622476873638526e-18,0.11510762401481357,1
PatchTST_ILI_h24_fredf_s2021_det,ILI,PatchTST,fredf,24,2021,deterministic,val,74,full_permutation,0.08483763699536055,0.8560359748166282,0.19598894047215581,0.11510762401481357,0
PatchTST_ILI_h24_fredf_s2021_det,ILI,PatchTST,fredf,24,2021,deterministic,test,170,index_order,0.9812253727484771,12.938364247763296,1.3669424332045024e-38,0.07629577538616922,1
PatchTST_ILI_h24_fredf_s2021_det,ILI,PatchTST,fredf,24,2021,deterministic,test,170,full_permutation,-0.07875677601318838,-0.9547005175738607,0.8301354159674499,0.07629577538616922,0
PatchTST_ILI_h24_none_s2021_det,ILI,PatchTST,none,24,2021,deterministic,val,74,index_order,0.9808552456718158,8.63731072480456,2.877584847436002e-18,0.11514624256282112,1
PatchTST_ILI_h24_none_s2021_det,ILI,PatchTST,none,24,2021,deterministic,val,74,full_permutation,-0.07503319417576254,-0.5326666565373466,0.7028678242925986,0.11514624256282112,0
PatchTST_ILI_h24_none_s2021_det,ILI,PatchTST,none,24,2021,deterministic,test,170,index_order,0.9801240772973702,12.922905344675666,1.6713831382613866e-38,0.07630182306233019,1
PatchTST_ILI_h24_none_s2021_det,ILI,PatchTST,none,24,2021,deterministic,test,170,full_permutation,-0.05428453434374542,-0.6338953990774374,0.7369254557954097,0.07630182306233019,0
PatchTST_ILI_h24_san_lite_s2021_det,ILI,PatchTST,san_lite,24,2021,deterministic,val,74,index_order,0.9809371130994976,8.630105473120091,3.0647711903976007e-18,0.11525186410924448,1
PatchTST_ILI_h24_san_lite_s2021_det,ILI,PatchTST,san_lite,24,2021,deterministic,val,74,full_permutation,-0.012772359210521913,0.0080369279371169,0.49679376415769194,0.11525186410924448,0
PatchTST_ILI_h24_san_lite_s2021_det,ILI,PatchTST,san_lite,24,2021,deterministic,test,170,index_order,0.9858479848928282,13.011041007932347,5.294483379107671e-39,0.07622488808170688,1
